,Company Name,Detail,Status Rocket, Rocket,Status Mission,Year,Month,Day of Week,Date,Time in Min,Country
3167,RVSN USSR,Voskhod | Cosmos 548,StatusRetired,,Success,1973,Feb,Thu,8,795.0,Russia
3168,RVSN USSR,Molniya-M /Block L | Molniya-1 n†­32,StatusRetired,,Success,1973,Feb,Sat,3,348.0,Kazakhstan
3169,RVSN USSR,Voskhod | Cosmos 547,StatusRetired,,Success,1973,Feb,Thu,1,510.0,Kazakhstan
3170,RVSN USSR,Cosmos-3M (11K65M) | Cosmos 546,StatusRetired,,Success,1973,Jan,Fri,26,704.0,Russia
3171,RVSN USSR,Cosmos-2I (63SM) | Cosmos 545,StatusRetired,,Success,1973,Jan,Wed,24,704.0,Russia
3172,RVSN USSR,Cosmos-3M (11K65M) | Cosmos 544,StatusRetired,,Success,1973,Jan,Sat,20,216.0,Russia
3173,RVSN USSR,Voskhod | Cosmos 543,StatusRetired,,Success,1973,Jan,Thu,11,600.0,Kazakhstan
3174,RVSN USSR,Vostok-2M | Cosmos 542,StatusRetired,,Partial Failure,1972,Dec,Thu,28,660.0,Russia
3175,RVSN USSR,Soyuz M | Cosmos 541,StatusRetired,,Success,1972,Dec,Wed,27,630.0,Russia
3176,RVSN USSR,Cosmos-3M (11K65M) | Cosmos 540,StatusRetired,,Success,1972,Dec,Mon,25,1385.0,Russia
3177,US Air Force,Titan III(24)B | OPS 3978,StatusRetired,,Success,1972,Dec,Thu,21,1065.0,USA
3178,RVSN USSR,Cosmos-3M (11K65M) | Cosmos 539,StatusRetired,,Success,1972,Dec,Thu,21,125.0,Russia
3179,General Dynamics,Atlas-SLV3A Agena-D | AFP-827 (Canyon-5),StatusRetired,,Success,1972,Dec,Wed,20,1340.0,USA
3180,NASA,Saturn V | Apollo 17,StatusRetired,"1,160.0 ",Success,1972,Dec,Tue,19,1164.0,USA
3181,RVSN USSR,Voskhod | Cosmos 538,StatusRetired,,Success,1972,Dec,Thu,14,820.0,Russia
3182,RVSN USSR,Molniya-M /Block L | Molniya-2 n†­31,StatusRetired,,Success,1972,Dec,Tue,12,411.0,Russia
3183,RVSN USSR,Molniya-M /Block L | Molniya-1 n†­30,StatusRetired,,Success,1972,Dec,Sat,2,279.0,Kazakhstan
3184,RVSN USSR,Cosmos-2I (63SM) | Intercosmos-8,StatusRetired,,Success,1972,Nov,Thu,30,1309.0,Russia
3185,RVSN USSR,Voskhod | Cosmos 537,StatusRetired,,Success,1972,Nov,Sat,25,550.0,Kazakhstan
3186,RVSN USSR,N1-L3 | 7L (Soyuz 7K-LOK No.1),StatusRetired,,Failure,1972,Nov,Thu,23,371.0,Kazakhstan
3187,ASI,Scout D1 | Explorer 48,StatusRetired,,Success,1972,Nov,Wed,15,1333.0,Kenya
3188,RVSN USSR,Cosmos-3M (11K65M) | Cosmos 536,StatusRetired,,Success,1972,Nov,Fri,3,94.0,Russia
3189,RVSN USSR,Cosmos-3M (11K65M) | Cosmos 528 to 535,StatusRetired,,Success,1972,Nov,Wed,1,728.0,Russia
3190,RVSN USSR,Voskhod | Cosmos 527,StatusRetired,,Success,1972,Oct,Tue,31,809.0,Russia
3191,RVSN USSR,Vostok-2M | Meteor n†­24,StatusRetired,,Success,1972,Oct,Thu,26,1325.0,Russia
3192,RVSN USSR,Cosmos-2I (63SM) | Cosmos 526,StatusRetired,,Success,1972,Oct,Wed,25,639.0,Russia
3193,RVSN USSR,Voskhod | Cosmos 525,StatusRetired,,Success,1972,Oct,Wed,18,719.0,Russia
3194,RVSN USSR,Cosmos-3M (11K65M) | Strela-2M satellite,StatusRetired,,Failure,1972,Oct,Tue,17,1199.0,Russia
3195,RVSN USSR,Molniya-M /Block L | Molniya-1 n†­29,StatusRetired,,Success,1972,Oct,Sat,14,376.0,Russia
3196,RVSN USSR,Cosmos-2I (63SM) | Cosmos 524,StatusRetired,,Success,1972,Oct,Wed,11,799.0,Russia
3197,Martin Marietta,Titan IIID | KH-9 & SSF-C-3,StatusRetired,,Success,1972,Oct,Tue,10,1083.0,USA
3198,RVSN USSR,Cosmos-2I (63SM) | Cosmos 523,StatusRetired,,Success,1972,Oct,Thu,5,690.0,Russia
3199,RVSN USSR,Voskhod | Cosmos 522,StatusRetired,,Success,1972,Oct,Wed,4,720.0,Russia
3200,General Dynamics,Atlas-E/F Burner | P72-1,StatusRetired,,Success,1972,Oct,Mon,2,1210.0,USA
3201,RVSN USSR,Molniya-M /Block L | Molniya-2 n†­28,StatusRetired,,Success,1972,Sep,Sat,30,1219.0,Russia
3202,RVSN USSR,Cosmos-3M (11K65M) | Cosmos 521,StatusRetired,,Success,1972,Sep,Fri,29,1219.0,Russia
3203,RVSN USSR,Molniya-M /Block 2BL | Cosmos 520,StatusRetired,,Success,1972,Sep,Tue,19,1159.0,Russia
3204,RVSN USSR,Voskhod | Cosmos 519,StatusRetired,,Success,1972,Sep,Sat,16,500.0,Kazakhstan
3205,RVSN USSR,Voskhod | Cosmos 518,StatusRetired,,Success,1972,Sep,Fri,15,580.0,Russia
3206,RVSN USSR,Voskhod | Zenit-4M n†­40,StatusRetired,,Failure,1972,Sep,Sat,2,649.0,Russia
3207,US Air Force,Titan III(24)B | OPS 8888,StatusRetired,,Success,1972,Sep,Fri,1,1065.0,USA
3208,RVSN USSR,Voskhod | Cosmos 517,StatusRetired,,Success,1972,Aug,Wed,30,499.0,Kazakhstan
3209,RVSN USSR,Cosmos-2I (63SM) | Intercosmos-7,StatusRetired,,Success,1972,Aug,Wed,30,358.0,Russia
3210,RVSN USSR,Tsyklon-2 | Cosmos 516,StatusRetired,,Success,1972,Aug,Mon,21,636.0,Kazakhstan
3211,General Dynamics,Atlas-SLV3C Centaur-D | OAO-3,StatusRetired,,Success,1972,Aug,Mon,21,628.0,USA
3212,ISAS,Mu-IV S | Denpa,StatusRetired,,Success,1972,Aug,Sat,19,160.0,Japan
3213,RVSN USSR,Voskhod | Cosmos 515,StatusRetired,,Success,1972,Aug,Fri,18,600.0,Russia
3214,RVSN USSR,Cosmos-3M (11K65M) | Cosmos 514,StatusRetired,,Success,1972,Aug,Wed,16,820.0,Russia
3215,CASC,Feng Bao 1 | Shiyan Peizhong,StatusRetired,,Success,1972,Aug,Thu,10,32.0,China
3216,RVSN USSR,Voskhod | Cosmos 513,StatusRetired,,Success,1972,Aug,Wed,2,495.0,Kazakhstan
3217,RVSN USSR,Proton K/Block D | DOS-2,StatusRetired,,Failure,1972,Jul,Sat,29,200.0,Kazakhstan
3218,RVSN USSR,Cosmos-3M (11K65M) | Cosmos 504 to 511,StatusRetired,,Success,1972,Jul,Thu,20,1090.0,Russia
3219,RVSN USSR,Voskhod | Cosmos 503,StatusRetired,,Success,1972,Jul,Wed,19,825.0,Russia
3220,RVSN USSR,Soyuz M | Cosmos 502,StatusRetired,,Partial Failure,1972,Jul,Thu,13,870.0,Russia
3221,RVSN USSR,Cosmos-2I (63SM) | Cosmos 501,StatusRetired,,Success,1972,Jul,Wed,12,359.0,Russia
3222,RVSN USSR,Cosmos-3M (11K65M) | Cosmos 500,StatusRetired,,Success,1972,Jul,Mon,10,375.0,Russia
3223,Martin Marietta,Titan IIID | KH-9 & SSF-B-23,StatusRetired,,Success,1972,Jul,Fri,7,1066.0,USA
3224,RVSN USSR,Voskhod | Cosmos 499,StatusRetired,,Success,1972,Jul,Thu,6,640.0,Kazakhstan
3225,RVSN USSR,Cosmos-2I (63SM) | Cosmos 498,StatusRetired,,Success,1972,Jul,Wed,5,569.0,Russia
3226,RVSN USSR,Soyuz | Cosmos 496,StatusRetired,,Success,1972,Jul,Sun,2,440.0,Kazakhstan
3227,RVSN USSR,Vostok-2M | Meteor n†­23,StatusRetired,,Success,1972,Jun,Fri,30,1132.0,Russia
3228,RVSN USSR,Cosmos-2I (63SM) | Cosmos 497,StatusRetired,,Success,1972,Jun,Fri,30,379.0,Russia
3229,RVSN USSR,Molniya-M /Block SO-L | Prognoz n†­2,StatusRetired,,Success,1972,Jun,Thu,29,,Kazakhstan
3230,RVSN USSR,Voskhod | Cosmos 495,StatusRetired,,Success,1972,Jun,Fri,23,679.0,Russia
3231,RVSN USSR,Cosmos-3M (11K65M) | Cosmos 494,StatusRetired,,Success,1972,Jun,Fri,23,564.0,Russia
3232,RVSN USSR,Voskhod | Cosmos 493,StatusRetired,,Success,1972,Jun,Wed,21,385.0,Kazakhstan
3233,General Dynamics,Atlas-SLV3C Centaur-D | Intelsat 4 F5,StatusRetired,,Success,1972,Jun,Tue,13,1313.0,USA
3234,RVSN USSR,Voskhod | Cosmos 492,StatusRetired,,Success,1972,Jun,Fri,9,419.0,Kazakhstan
3235,RVSN USSR,Voskhod | Cosmos 491,StatusRetired,,Success,1972,May,Thu,25,395.0,Kazakhstan
3236,US Air Force,Titan III(24)B | OPS 6574,StatusRetired,,Failure,1972,May,Sat,20,930.0,USA
3237,RVSN USSR,Molniya-M /Block L | Molniya-2 n†­27,StatusRetired,,Success,1972,May,Fri,19,870.0,Russia
3238,RVSN USSR,Voskhod | Cosmos 490,StatusRetired,,Success,1972,May,Wed,17,619.0,Russia
3239,RVSN USSR,Cosmos-3M (11K65M) | Cosmos 489,StatusRetired,,Success,1972,May,Sat,6,684.0,Russia
3240,RVSN USSR,Voskhod | Cosmos 488,StatusRetired,,Success,1972,May,Fri,5,680.0,Russia
3241,RVSN USSR,Cosmos-2I (63SM) | DS-P1-You #51,StatusRetired,,Failure,1972,Apr,Tue,25,690.0,Russia
3242,RVSN USSR,Cosmos-2I (63SM) | Cosmos 487,StatusRetired,,Success,1972,Apr,Fri,21,720.0,Russia
3243,NASA,Saturn V | Apollo 16,StatusRetired,"1,160.0 ",Success,1972,Apr,Sun,16,1074.0,USA
3244,RVSN USSR,Voskhod | Cosmos 486,StatusRetired,,Success,1972,Apr,Fri,14,1080.0,Russia
3245,RVSN USSR,Molniya-M /Block SO-L | Prognoz n†­1,StatusRetired,,Success,1972,Apr,Wed,12,,Kazakhstan
3246,RVSN USSR,Cosmos-2I (63SM) | Cosmos 485,StatusRetired,,Success,1972,Apr,Tue,11,664.0,Russia
3247,RVSN USSR,Voskhod | Intercosmos-6,StatusRetired,,Success,1972,Apr,Fri,7,,Kazakhstan
3248,RVSN USSR,Voskhod | Cosmos 484,StatusRetired,,Success,1972,Apr,Thu,6,480.0,Russia
3249,RVSN USSR,Molniya-M /Block L | Molniya-1 n†­26 & SRET-1,StatusRetired,,Success,1972,Apr,Tue,4,1238.0,Russia
3250,RVSN USSR,Voskhod | Cosmos 483,StatusRetired,,Success,1972,Apr,Mon,3,615.0,Russia
3251,RVSN USSR,Molniya-M /Block NVL | Cosmos 482,StatusRetired,,Partial Failure,1972,Mar,Fri,31,242.0,Kazakhstan
3252,RVSN USSR,Vostok-2M | Meteor n†­22,StatusRetired,,Success,1972,Mar,Thu,30,845.0,Russia
3253,RVSN USSR,Molniya-M /Block NVL | Venera 8,StatusRetired,,Success,1972,Mar,Mon,27,255.0,Kazakhstan
3254,RVSN USSR,Cosmos-2I (63SM) | Cosmos 481,StatusRetired,,Success,1972,Mar,Sat,25,640.0,Russia
3255,RVSN USSR,Cosmos-3M (11K65M) | Cosmos 480,StatusRetired,,Success,1972,Mar,Sat,25,140.0,Russia
3256,RVSN USSR,Cosmos-3M (11K65M) | Cosmos 479,StatusRetired,,Success,1972,Mar,Wed,22,1231.0,Russia
3257,US Air Force,Titan III(24)B | OPS 1678,StatusRetired,,Success,1972,Mar,Fri,17,1020.0,USA
3258,RVSN USSR,Voskhod | Cosmos 478,StatusRetired,,Success,1972,Mar,Wed,15,780.0,Russia
3259,RVSN USSR,Voskhod | Cosmos 477,StatusRetired,,Success,1972,Mar,Sat,4,600.0,Russia
3260,General Dynamics,Atlas-SLV3C Centaur-D | Pioneer 10,StatusRetired,,Success,1972,Mar,Fri,3,109.0,USA
3261,RVSN USSR,Vostok-2M | Cosmos 476,StatusRetired,,Success,1972,Mar,Wed,1,675.0,Russia
3262,Martin Marietta,Titan III(23)C | DSP-3,StatusRetired,,Success,1972,Mar,Wed,1,579.0,USA
3263,RVSN USSR,Cosmos-3M (11K65M) | Cosmos 475,StatusRetired,,Success,1972,Feb,Fri,25,472.0,Russia
3264,Martin Marietta,Titan-III(33)B Agena-D | Jumpseat 2,StatusRetired,,Failure,1972,Feb,Wed,16,599.0,USA
3265,RVSN USSR,Voskhod | Cosmos 474,StatusRetired,,Success,1972,Feb,Wed,16,570.0,Kazakhstan
3266,RVSN USSR,Proton K/Block D | Luna-20,StatusRetired,,Success,1972,Feb,Mon,14,207.0,Kazakhstan
3267,RVSN USSR,Cosmos-3MRB (65MRB) | BOR-2 Shuttle,StatusRetired,,Success,1972,Feb,Tue,8,359.0,Russia
3268,RVSN USSR,Voskhod | Cosmos 473,StatusRetired,,Success,1972,Feb,Thu,3,520.0,Kazakhstan
3269,RVSN USSR,Cosmos-2I (63SM) | Cosmos 472,StatusRetired,,Success,1972,Jan,Tue,25,675.0,Russia
3270,General Dynamics,Atlas-SLV3C Centaur-D | Intelsat 4 F4,StatusRetired,,Success,1972,Jan,Sun,23,12.0,USA
3271,Martin Marietta,Titan IIID | KH-9 & SSF-B-22,StatusRetired,,Success,1972,Jan,Thu,20,1116.0,USA
3272,RVSN USSR,Voskhod | Cosmos 471,StatusRetired,,Success,1972,Jan,Wed,12,599.0,Kazakhstan
3273,RVSN USSR,Vostok-2M | Meteor n†­21,StatusRetired,,Success,1971,Dec,Wed,29,650.0,Russia
3274,RVSN USSR,Cosmos-3M (11K65M) | Oreol,StatusRetired,,Success,1971,Dec,Mon,27,,Russia
3275,RVSN USSR,Soyuz M | Cosmos 470,StatusRetired,,Partial Failure,1971,Dec,Mon,27,844.0,Russia
3276,RVSN USSR,Tsyklon-2 | Cosmos 469,StatusRetired,,Success,1971,Dec,Sat,25,689.0,Kazakhstan
3277,General Dynamics,Atlas-SLV3C Centaur-D | Intelsat 4 F3,StatusRetired,,Success,1971,Dec,Mon,20,70.0,USA
3278,RVSN USSR,Molniya-M /Block L | Molniya-1 n†­25,StatusRetired,,Success,1971,Dec,Sun,19,1370.0,Russia
3279,RVSN USSR,Cosmos-3M (11K65M) | Cosmos 468,StatusRetired,,Success,1971,Dec,Fri,17,780.0,Russia
3280,RVSN USSR,Cosmos-2I (63SM) | Cosmos 467,StatusRetired,,Success,1971,Dec,Fri,17,639.0,Russia
3281,RVSN USSR,Voskhod | Cosmos 466,StatusRetired,,Success,1971,Dec,Thu,16,579.0,Kazakhstan
3282,RVSN USSR,Cosmos-3M (11K65M) | Cosmos 465,StatusRetired,,Success,1971,Dec,Wed,15,271.0,Russia
3283,RVSN USSR,Voskhod | Cosmos 464,StatusRetired,,Success,1971,Dec,Fri,10,660.0,Russia
3284,RVSN USSR,Voskhod | Cosmos 463,StatusRetired,,Success,1971,Dec,Mon,6,590.0,Kazakhstan
3285,CNES,Diamant B | Polaire,StatusRetired,,Failure,1971,Dec,Sun,5,930.0,France
3286,General Dynamics,Atlas-SLV3A Agena-D | AFP-827 (Canyon-4),StatusRetired,,Failure,1971,Dec,Sat,4,1353.0,USA
3287,RVSN USSR,Tsyklon-2 | Cosmos 462,StatusRetired,,Success,1971,Dec,Fri,3,799.0,Kazakhstan
3288,RVSN USSR,Voskhod | Zenit-2M n†­25,StatusRetired,,Failure,1971,Dec,Fri,3,780.0,Russia
3289,RVSN USSR,Cosmos-3M (11K65M) | Cosmos 461,StatusRetired,,Success,1971,Dec,Thu,2,,Russia
3290,RVSN USSR,Cosmos-2I (63SM) | Intercosmos-5,StatusRetired,,Success,1971,Dec,Thu,2,505.0,Russia
3291,RVSN USSR,Cosmos-3M (11K65M) | Cosmos 460,StatusRetired,,Success,1971,Nov,Tue,30,999.0,Russia
3292,RVSN USSR,Cosmos-3M (11K65M) | Cosmos 459,StatusRetired,,Success,1971,Nov,Mon,29,1050.0,Russia
3293,RVSN USSR,Cosmos-2I (63SM) | Cosmos 458,StatusRetired,,Success,1971,Nov,Mon,29,609.0,Russia
3294,RVSN USSR,Molniya-M /Block L | Molniya-2 n†­24,StatusRetired,,Success,1971,Nov,Wed,24,570.0,Russia
3295,RVSN USSR,Cosmos-3M (11K65M) | Cosmos 457,StatusRetired,,Success,1971,Nov,Sat,20,1080.0,Russia
3296,RVSN USSR,Voskhod | Cosmos 456,StatusRetired,,Partial Failure,1971,Nov,Fri,19,720.0,Russia
3297,RVSN USSR,Cosmos-2I (63SM) | Cosmos 455,StatusRetired,,Success,1971,Nov,Wed,17,669.0,Russia
3298,ASI,Scout B | Explorer 45,StatusRetired,,Success,1971,Nov,Mon,15,352.0,Kenya
3299,CECLES,Europa 2 | Test flight,StatusRetired,,Failure,1971,Nov,Thu,4,1270.0,France
3300,Martin Marietta,Titan III(23)C | DSCS-II 1&2,StatusRetired,,Success,1971,Nov,Wed,3,189.0,USA
3301,RVSN USSR,Voskhod | Cosmos 454,StatusRetired,,Success,1971,Nov,Tue,2,865.0,Russia
3302,RAE,Black Arrow | Prospero,StatusRetired,,Success,1971,Oct,Thu,28,249.0,Australia
3303,US Air Force,Titan III(24)B | OPS 7616,StatusRetired,,Success,1971,Oct,Sat,23,1036.0,USA
3304,RVSN USSR,Cosmos-2I (63SM) | Cosmos 453,StatusRetired,,Success,1971,Oct,Tue,19,760.0,Russia
3305,RVSN USSR,Voskhod | Cosmos 452,StatusRetired,,Success,1971,Oct,Thu,14,540.0,Kazakhstan
3306,RVSN USSR,Cosmos-3M (11K65M) | Cosmos 444 to 451,StatusRetired,,Success,1971,Oct,Wed,13,821.0,Russia
3307,RVSN USSR,Voskhod | Cosmos 443,StatusRetired,,Success,1971,Oct,Thu,7,750.0,Russia
3308,RVSN USSR,Voskhod | Cosmos 442,StatusRetired,,Success,1971,Sep,Wed,29,690.0,Russia
3309,RVSN USSR,Proton K/Block D | Luna-19,StatusRetired,,Success,1971,Sep,Tue,28,600.0,Kazakhstan
3310,RVSN USSR,Voskhod | Cosmos 441,StatusRetired,,Success,1971,Sep,Tue,28,460.0,Kazakhstan
3311,ISAS,Mu-IV S | Shinsei,StatusRetired,,Success,1971,Sep,Tue,28,240.0,Japan
3312,RVSN USSR,Cosmos-2I (63SM) | Cosmos 440,StatusRetired,,Success,1971,Sep,Fri,24,630.0,Russia
3313,RVSN USSR,Voskhod | Cosmos 439,StatusRetired,,Success,1971,Sep,Tue,21,720.0,Russia
3314,RVSN USSR,Voskhod | Cosmos 438,StatusRetired,,Success,1971,Sep,Tue,14,780.0,Russia
3315,RVSN USSR,Cosmos-3M (11K65M) | Cosmos 437,StatusRetired,,Success,1971,Sep,Fri,10,218.0,Russia
3316,RVSN USSR,Cosmos-3M (11K65M) | Cosmos 436,StatusRetired,,Success,1971,Sep,Tue,7,75.0,Russia
3317,RVSN USSR,Proton K/Block D | Luna-18,StatusRetired,,Success,1971,Sep,Thu,2,820.0,Kazakhstan
3318,RVSN USSR,Cosmos-2I (63SM) | Cosmos 435,StatusRetired,,Success,1971,Aug,Fri,27,654.0,Russia
3319,RVSN USSR,Voskhod | Zenit-2M n†­22,StatusRetired,,Failure,1971,Aug,Thu,19,390.0,Kazakhstan
3320,US Air Force,Titan III(24)B | OPS 8607,StatusRetired,,Success,1971,Aug,Thu,12,930.0,USA
3321,RVSN USSR,Tsyklon | Cosmos 433,StatusRetired,,Success,1971,Aug,Sun,8,1425.0,Kazakhstan
3322,General Dynamics,Atlas-E/F OV1 | OV1-20 OV1-21,StatusRetired,,Success,1971,Aug,Sat,7,11.0,USA
3323,RVSN USSR,Voskhod | Cosmos 432,StatusRetired,,Success,1971,Aug,Thu,5,600.0,Kazakhstan
3324,RVSN USSR,Cosmos-2I (63SM) | DS-P1-You #33,StatusRetired,,Failure,1971,Aug,Tue,3,660.0,Russia
3325,RVSN USSR,Voskhod | Cosmos 431,StatusRetired,,Success,1971,Jul,Fri,30,509.0,Kazakhstan
3326,RVSN USSR,Voskhod | Cosmos 512,StatusRetired,,Success,1971,Jul,Wed,28,619.0,Russia
3327,RVSN USSR,Molniya-M /Block L | Molniya-1 n†­20,StatusRetired,,Success,1971,Jul,Wed,28,209.0,Russia
3328,NASA,Saturn V | Apollo 15,StatusRetired,"1,160.0 ",Success,1971,Jul,Mon,26,814.0,USA
3329,RVSN USSR,Voskhod | Cosmos 430,StatusRetired,,Success,1971,Jul,Fri,23,660.0,Russia
3330,RVSN USSR,Cosmos-3M (11K65M) | Tselina-OM #10,StatusRetired,,Failure,1971,Jul,Thu,22,825.0,Russia
3331,RVSN USSR,Voskhod | Cosmos 429,StatusRetired,,Success,1971,Jul,Tue,20,600.0,Kazakhstan
3332,RVSN USSR,Vostok-2M | Meteor n†­20,StatusRetired,,Success,1971,Jul,Fri,16,101.0,Russia
3333,RVSN USSR,N1-L3 | 6L (Test flight),StatusRetired,,Failure,1971,Jun,Sat,26,1395.0,Kazakhstan
3334,RVSN USSR,Voskhod | Zenit-4M n†­17,StatusRetired,,Failure,1971,Jun,Fri,25,630.0,Russia
3335,RVSN USSR,Voskhod | Cosmos 428,StatusRetired,,Success,1971,Jun,Thu,24,479.0,Kazakhstan
3336,Martin Marietta,Titan IIID | KH-9,StatusRetired,,Success,1971,Jun,Tue,15,1121.0,USA
3337,RVSN USSR,Soyuz L | Cosmos 434 (T2K Lunar Lander),StatusRetired,,Success,1971,Jun,Sat,12,330.0,Kazakhstan
3338,RVSN USSR,Voskhod | Cosmos 427,StatusRetired,,Success,1971,Jun,Fri,11,600.0,Russia
3339,RVSN USSR,Soyuz | Soyuz 11,StatusRetired,,Success,1971,Jun,Sun,6,295.0,Kazakhstan
3340,RVSN USSR,Cosmos-3M (11K65M) | Cosmos 426,StatusRetired,,Success,1971,Jun,Fri,4,,Russia
3341,General Dynamics,Atlas-SLV3C Centaur-D | Mariner 9,StatusRetired,,Success,1971,May,Sun,30,1343.0,USA
3342,RVSN USSR,Cosmos-3M (11K65M) | Cosmos 425,StatusRetired,,Success,1971,May,Sat,29,228.0,Russia
3343,RVSN USSR,Proton K/Block D | Mars-3,StatusRetired,,Success,1971,May,Fri,28,926.0,Kazakhstan
3344,RVSN USSR,Voskhod | Cosmos 424,StatusRetired,,Success,1971,May,Fri,28,630.0,Russia
3345,RVSN USSR,Cosmos-2I (63SM) | Cosmos 423,StatusRetired,,Success,1971,May,Thu,27,719.0,Russia
3346,RVSN USSR,Cosmos-3M (11K65M) | Cosmos 422,StatusRetired,,Success,1971,May,Sat,22,51.0,Russia
3347,RVSN USSR,Proton K/Block D | Mars-2,StatusRetired,,Success,1971,May,Wed,19,982.0,Kazakhstan
3348,RVSN USSR,Cosmos-2I (63SM) | Cosmos 421,StatusRetired,,Success,1971,May,Wed,19,620.0,Russia
3349,RVSN USSR,Voskhod | Cosmos 420,StatusRetired,,Success,1971,May,Tue,18,480.0,Kazakhstan
3350,RVSN USSR,Proton K/Block D | Cosmos 419,StatusRetired,,Success,1971,May,Mon,10,1018.0,Kazakhstan
3351,General Dynamics,Atlas-SLV3C Centaur-D | Mariner 8,StatusRetired,,Failure,1971,May,Sun,9,71.0,USA
3352,RVSN USSR,Cosmos-3M (11K65M) | Cosmos 411 to 418,StatusRetired,,Success,1971,May,Fri,7,860.0,Russia
3353,RVSN USSR,Voskhod | Cosmos 410,StatusRetired,,Success,1971,May,Thu,6,380.0,Kazakhstan
3354,Martin Marietta,Titan III(23)C | DSP-2,StatusRetired,,Success,1971,May,Wed,5,463.0,USA
3355,RVSN USSR,Cosmos-3M (11K65M) | Cosmos 409,StatusRetired,,Success,1971,Apr,Wed,28,875.0,Russia
3356,RVSN USSR,Cosmos-2I (63SM) | Cosmos 408,StatusRetired,,Success,1971,Apr,Sat,24,675.0,Russia
3357,ASI,Scout B | San Marco 3,StatusRetired,,Success,1971,Apr,Sat,24,452.0,Kenya
3358,RVSN USSR,Soyuz | Soyuz 10,StatusRetired,,Success,1971,Apr,Thu,22,1434.0,Kazakhstan
3359,US Air Force,Titan III(23)B | OPS 7899,StatusRetired,,Success,1971,Apr,Thu,22,930.0,USA
3360,RVSN USSR,Cosmos-3MRB (65MRB) | BOR-2 Shuttle,StatusRetired,,Success,1971,Apr,Thu,22,262.0,Russia
3361,RVSN USSR,Proton K | Saliout-1,StatusRetired,,Success,1971,Apr,Mon,19,100.0,Kazakhstan
3362,RVSN USSR,Vostok-2M | Meteor n†­19,StatusRetired,,Success,1971,Apr,Sat,17,704.0,Russia
3363,CNES,Diamant B | Tournesol,StatusRetired,,Success,1971,Apr,Thu,15,549.0,France
3364,RVSN USSR,Voskhod | Cosmos 406,StatusRetired,,Success,1971,Apr,Wed,14,480.0,Russia
3365,RVSN USSR,Vostok-2M | Cosmos 405,StatusRetired,,Success,1971,Apr,Wed,7,430.0,Russia
3366,RVSN USSR,Voskhod | Cosmos 403,StatusRetired,,Success,1971,Apr,Fri,2,500.0,Russia
3367,RVSN USSR,Tsyklon-2 | Cosmos 402,StatusRetired,,Success,1971,Apr,Thu,1,689.0,Kazakhstan
3368,RVSN USSR,Voskhod | Cosmos 401,StatusRetired,,Success,1971,Mar,Sat,27,659.0,Russia
3369,RVSN USSR,Cosmos-3M (11K65M) | Cosmos 407,StatusRetired,,Success,1971,Mar,Tue,23,690.0,Russia
3370,Martin Marietta,Titan-III(33)B Agena-D | Jumpseat 1,StatusRetired,,Success,1971,Mar,Sun,21,225.0,USA
3371,RVSN USSR,Cosmos-3M (11K65M) | Cosmos 400,StatusRetired,,Success,1971,Mar,Thu,18,1305.0,Russia
3372,RVSN USSR,Cosmos-2I (63SM) | DS-P1-You #39,StatusRetired,,Failure,1971,Mar,Fri,5,495.0,Russia
3373,RVSN USSR,Voskhod | Zenit-2M n†­17,StatusRetired,,Failure,1971,Mar,Fri,5,62.0,Russia
3374,RVSN USSR,Tsyklon-2 | Cosmos 404,StatusRetired,,Success,1971,Mar,Thu,4,867.0,Kazakhstan
3375,CASC,Long March 1 | Shijian 1,StatusRetired,,Success,1971,Mar,Wed,3,735.0,China
3376,RVSN USSR,Voskhod | Cosmos 399,StatusRetired,,Success,1971,Mar,Wed,3,570.0,Kazakhstan
3377,RVSN USSR,Soyuz L | Cosmos 398 (T2K Lunar Lander),StatusRetired,,Success,1971,Feb,Fri,26,306.0,Kazakhstan
3378,RVSN USSR,Tsyklon-2 | Cosmos 397,StatusRetired,,Success,1971,Feb,Thu,25,671.0,Kazakhstan
3379,ISAS,Mu-III C | Hakucho,StatusRetired,,Success,1971,Feb,Sun,21,300.0,Japan
3380,RVSN USSR,Voskhod | Cosmos 396,StatusRetired,,Success,1971,Feb,Thu,18,839.0,Russia
3381,RVSN USSR,Cosmos-3M (11K65M) | Cosmos 395,StatusRetired,,Success,1971,Feb,Wed,17,1270.0,Russia
3382,ISAS,Mu-IV S | Tansei 1,StatusRetired,,Success,1971,Feb,Tue,16,240.0,Japan
3383,RVSN USSR,Cosmos-3M (11K65M) | Cosmos 394,StatusRetired,,Success,1971,Feb,Tue,9,1128.0,Russia
3384,NASA,Saturn V | Apollo 14,StatusRetired,"1,160.0 ",Success,1971,Jan,Sun,31,1263.0,USA
3385,RVSN USSR,Cosmos-2I (63SM) | Cosmos 393,StatusRetired,,Success,1971,Jan,Tue,26,764.0,Russia
3386,General Dynamics,Atlas-SLV3C Centaur-D | Intelsat 4 F2,StatusRetired,,Success,1971,Jan,Tue,26,36.0,USA
3387,US Air Force,Titan III(23)B | OPS 7776,StatusRetired,,Success,1971,Jan,Thu,21,1108.0,USA
3388,RVSN USSR,Voskhod | Cosmos 392,StatusRetired,,Success,1971,Jan,Thu,21,520.0,Kazakhstan
3389,RVSN USSR,Vostok-2M | Meteor n†­18,StatusRetired,,Success,1971,Jan,Wed,20,684.0,Russia
